Max cost, Total cost, Insurer, Utility, Ratepayer
3187.4640756797, 3847.4483620728, 689.99214319655, 74.3732037839848, 3083.08301509226
198.508327841448, 322.367982548383, 21.8758633486897, -21.3837441489961, 321.87586334869
201.533710510158, 253.983170592489, -13.0084147037555, -20.0, 286.991585296245
2005.97297730906, 3327.49429207884, 1015.76065738489, 25.298648865453, 2286.4349858285
2195.44695957435, 2554.9930135409, 534.773026983276, 34.7723479787175, 1985.44763857891
179.28115132486, 276.768532914233, 3.44368894756153, -30.1188449808905, 303.443688947562
8212.47325264949, 8313.34692913156, 412.235287501969, 167.157615492998, 7733.95402613659
398.445234448473, 619.663367828711, 154.990050357169, 9.68326711437281, 454.990050357169
48.8037898632744, 136.81748509985, -75.9018266938282, -11.3788615124933, 224.098173306172
461.079546788894, 654.594470228988, 182.297235114494, -10.0, 482.297235114494
197.415018111937, 407.481882943742, 49.9414850030604, 7.59891293762106, 349.94148500306
27.6943111376585, 97.2652241873329, -101.367387906334, 0.0, 198.632612093666
347.79107955663, 406.709570882901, 64.8223514333555, -22.9351319838103, 364.822351433355
21.5604984769556, 41.1288580694047, -113.748259249662, -31.3746234312721, 186.251740750338
917.727436361961, 962.154506264637, 346.077253132319, -30.0, 646.077253132319
979.803525394182, 1147.73529018235, 438.867645091176, -30.0, 738.867645091176
1060.37545976172, 1342.51555882732, 506.070049532801, -20.0, 856.445509294518
374.814956462037, 588.133301442337, 154.066650721168, -20.0, 454.066650721168
100.275679992977, 185.388810558731, -52.1942296204573, -10.2227302003543, 247.805770379543
786.67380260627, 976.526736920559, 339.642281306139, -2.75782569172003, 639.642281306139
151.172293424101, 159.272430475788, -49.4138532879495, -41.8998629483132, 250.58614671205
48.918236888566, 107.422625110153, -81.2886874449237, -30.0, 218.711312555076
7238.88030807535, 8131.61621683328, 801.367954378961, 190.0, 7140.24826245432
59.8107271203144, 103.902635152235, -82.8439025641741, -30.4095597194173, 217.156097435826
69.3256136571211, 134.221073471447, -66.3896999230712, -32.999526682411, 233.610300076929
490.82166140188, 808.767080770537, 259.383540385269, -10.0, 559.383540385269
977.704581138506, 2046.44664283007, 874.032151713765, -1.61766059746214, 1174.03215171377
1025.29341434205, 1145.17019526734, 429.938390462644, -30.0, 745.231804804696
57.9670134742164, 141.434382144516, -64.2828089277422, -30.0, 235.717191072258
5589.87926270825, 5671.20624267432, 401.376712077511, 178.573555811049, 5091.25597478576
112.355552904935, 225.332539897204, -32.333730051398, -10.0, 267.666269948602
274.097152043314, 491.969332793532, 93.1281166156649, 5.71309956220191, 393.128116615665
195.213520552482, 327.948605808626, 23.9743029043129, -20.0, 323.974302904313
584.803036156813, 881.914679237741, 293.372761742153, -4.83084424656405, 593.372761742153
858.21209439229, 1086.94606325169, 404.573394676952, -22.2007261022109, 704.573394676952
3119.80942677902, 3440.22375281117, 515.207163016071, 80.9904713389511, 2844.02611845614
3671.04602204514, 4620.65197766052, 832.032417903073, 104.093420911493, 3684.52613884596
8222.37264932627, 11964.7875262632, 1383.07012110142, 245.774087232908, 10335.9433179289
817.120181531793, 1103.9726006529, 396.986300326448, 10.0, 696.986300326448
94.1405594337886, 123.825827546729, -76.0625968429175, -24.0489787674361, 223.937403157082
528.018005682077, 829.737383755893, 274.868691877947, -20.0, 574.868691877947
125.640041401728, 156.16052744458, -56.91973627771, -30.0, 243.08026372229
77.772805121358, 198.535373010608, -49.7724327426396, -1.91976150411256, 250.22756725736
399.050622120331, 618.899081608456, 174.449540804228, -30.0, 474.449540804228
2697.21635670136, 3544.6863945815, 779.881908925291, 57.5670378646245, 2707.23744779159
5159.03078901236, 6250.09670436656, 909.591559663518, 160.490875078383, 5180.01426962466
1330.45296551062, 1346.15811988895, 380.0, -34.2948456216746, 1000.45296551062
48.5474413594875, 55.6401752481174, -100.726279320256, -42.9072661113702, 199.273720679744
22.4426927887994, 47.6643023520884, -109.570163956542, -33.1953697348272, 190.429836043458
125.874383619081, 165.585922604552, -47.2070386977239, -40.0, 252.792961302276
6466.23690010417, 8741.68814347382, 917.829724250619, 201.181708656437, 7622.67671056677
1512.12754214575, 1658.5648178861, 430.173313356704, -3.30297386577243, 1231.69447839516
160.727513521287, 377.443725744429, 33.7218628722145, 10.0, 333.721862872215
480.704841310819, 563.0430273401, 134.551969199651, -6.06091105920125, 434.551969199651
7368.36352626526, 8060.93777325748, 701.287123496112, 190.0, 7169.65064976137
134.876744754303, 258.868922849383, -4.02825876287574, -33.0745596248654, 295.971741237124
31.682101126518, 61.6606193462899, -104.169690326855, -30.0, 195.830309673145
2421.68260534657, 3651.29072387211, 897.660022839504, 33.6165638403285, 2720.01413719227
1854.36016763411, 4313.0610206759, 1219.40390299995, 35.2126607337998, 3058.44445694215
924.486606194619, 1173.38020865021, 442.783707367429, -12.1872060846525, 742.783707367429
89.8233088046428, 116.494143158045, -80.0883455976786, -23.3291656465975, 219.911654402321
603.512511282456, 633.333198845309, 179.73651867233, -26.1398384993515, 479.73651867233
110.031118701557, 150.502514483815, -59.7487427580927, -30.0, 240.251257241907
90.4887991298859, 150.663777193354, -59.6681114033232, -30.0, 240.331888596677
111.91553003271, 207.538848196707, -46.2305759016466, 0.0, 253.769424098353
220.646399156162, 360.197352512179, 35.0986762560895, -10.0, 335.09867625609
2323.22923202706, 2505.91120263213, 451.340985302538, 31.1614616013529, 2023.40875572824
1287.70847508572, 1660.02024297545, 527.759528839788, 26.7927102101568, 1105.46800392551
405.844685518932, 634.218371772331, 172.109185886165, -10.0, 472.109185886165
85.3620351833201, 189.286445362046, -43.7564575891345, -23.2006394596848, 256.243542410865
17.7602935566084, 53.7827198695537, -115.833081854403, -14.5511164216395, 184.166918145597
1468.99817575918, 1644.31401912038, 435.26803585908, 14.7797716430432, 1194.26621161826
107.619188410813, 153.905650094576, -58.047174952712, -30.0, 241.952825047288
40.9084941277459, 57.1465412538774, -101.426729373061, -40.0, 198.573270626939
27.4193050839532, 50.6824774207222, -108.059583993971, -33.1983545913365, 191.940416006029
196.181884352855, 280.812360510024, 0.40618025501183, -20.0, 300.406180255012
365.928447843414, 833.815368779178, 262.560157416637, 8.69505394590343, 562.560157416637
30.8614352850959, 54.7558351141237, -102.622082442938, -40.0, 197.377917557062
21.4902982654918, 21.4902982654918, -114.254850867254, -50.0, 185.745149132746
65.6729572109642, 243.193608082775, -28.4031959586125, 0.0, 271.596804041387
674.051870760202, 1088.39743919084, 404.19871959542, -20.0, 704.19871959542
303.880444370573, 612.821139008634, 163.186816081193, -13.5524931537512, 463.186816081193
279.931812768621, 711.950984875392, 210.975492437696, -10.0, 510.975492437696
987.811635328746, 1964.69088558468, 825.031752790382, 14.6273800039198, 1125.03175279038
103.871900161031, 160.098202520179, -64.5169220132125, -10.8679534533963, 235.483077986787
103.043438265652, 170.815250953427, -63.654200325893, -1.87634839478728, 236.345799674107
8789.67522373421, 8882.15016196867, 405.118507112682, 182.2379240091, 8294.79373084689
102.387287194597, 239.359464073917, -19.4503962616679, -21.7397434027469, 280.549603738332
1346.79957617013, 2764.47205966903, 908.609351508645, 0.0, 1855.86270816038
1816.89259143864, 1901.66565814179, 405.257731691921, -6.3617004289582, 1502.76962687883
925.080649280271, 1016.02756781348, 363.547669119264, -11.0677704250455, 663.547669119264
128.41294729733, 288.809496724965, -5.20407819061426, -0.782346893806383, 294.795921809386
26.7764988243347, 43.0703180044841, -111.611750587833, -33.7061808198506, 188.388249412167
20.0485823936212, 39.0785592955418, -114.556453712283, -31.8085332798921, 185.443546287717
237.526815163052, 326.845018133165, 23.4225090665824, -20.0, 323.422509066582
2696.54364877298, 3033.87850166351, 504.909730093154, 68.1563858049727, 2460.81238576538
89.4425982444136, 176.016639258131, -50.3901062440937, -23.203148253682, 249.609893755906
307.275182113154, 329.275781312449, 29.6378906562244, -30.0, 329.637890656224
2536.47871230106, 2664.01355271304, 428.767420205992, 31.823935615053, 2203.422196892
407.032787374931, 511.330504613878, 121.967800407282, -32.605096200686, 421.967800407282
2748.08874798027, 2832.80438021593, 412.357816117831, 32.4044373990135, 2388.04212669909
90.5845199742843, 147.547341579499, -66.2263292102505, -20.0, 233.773670789749
144.728329895535, 396.054960009544, 53.0274800047717, -10.0, 353.027480004772
2303.53136379803, 3437.09019041693, 905.00075242686, 27.3610846231791, 2504.72835336689
9892.12006101551, 11114.2815587738, 976.080748879138, 170.0, 9968.20080989465
162.45636893401, 348.82268669501, 39.411343347505, -30.0, 339.411343347505
424.922661449913, 694.670625725393, 201.291553348432, -7.91248097147116, 501.291553348432
201.689993581465, 389.645506185799, 46.3887903020026, -3.13207441820646, 346.388790302003
193.536279721154, 388.70936483457, 39.3546824172851, 10.0, 339.354682417285
45.9015013031595, 129.753241393193, -83.5149406082001, -3.21687739040628, 216.4850593918
8381.13880927682, 8381.13880927682, 380.0, 140.0, 7861.13880927682
600.398419268766, 924.264329921266, 308.730775674335, 6.80277857259685, 608.730775674335
832.253566556631, 940.321423257181, 326.763803133887, -13.2061830105936, 626.763803133888
6655.99847205758, 8082.29024071458, 1069.14754290021, 187.996682856584, 6825.14601495779
69.4105985393363, 300.070567535678, -4.96471623216095, 10.0, 295.035283767839
155.375563497621, 289.929353295472, -3.98071061364341, -2.10922547724139, 296.019289386357
6834.87391822108, 7685.40742014326, 776.63587038117, 197.261761159839, 6711.50978860225
1758.54045011465, 1869.85120052349, 416.035612705896, 2.16654750277888, 1451.64904031481
49.5431507579774, 99.2588083092001, -90.3705958454, -20.0, 209.6294041546
1836.92768389554, 1940.22958845242, 416.650952278441, -3.153615805223, 1526.7322519792
630.860667134354, 1249.01554492683, 474.514706608418, -0.0138682900083605, 774.514706608418
293.251473345199, 618.73194032689, 174.365970163445, -30.0, 474.365970163445
164.246140589399, 308.65081373141, 12.5240923736047, -16.3973710157992, 312.524092373605
19.1700621727893, 40.1471921637965, -109.926403918102, -40.0, 190.073596081898
147.242873672956, 164.905776073529, -47.5471119632358, -40.0, 252.452888036764
249.470515131513, 896.044205942892, 294.443899336791, 7.15640726930932, 594.443899336791
12.4470467972563, 32.0873135941274, -117.71216793828, -32.4883505293134, 182.28783206172
37.8909504700713, 168.730631937322, -74.5783434297537, 17.8873187968295, 225.421656570246
7087.73472221067, 15262.3745346912, 1477.23022142625, 399.199617113184, 13385.9446961518
8111.34407955309, 8953.02954366589, 785.142412404051, 159.855830981751, 8008.03130028009
107.113159996419, 273.442875501354, -3.27856224932316, -20.0, 296.721437750677
260.496756878401, 606.061450530791, 168.030725265396, -30.0, 468.030725265396
2487.05986738154, 3635.82830223115, 917.897198840458, 47.7189142180493, 2670.21218917264
1216.22714686643, 1880.15842553366, 695.16683782395, -16.4023969806747, 1201.39398469038
18.935457432651, 25.8850302089584, -115.532271283674, -43.0504272236926, 184.467728716326
230.68289663147, 415.794594263339, 59.3340466814767, -2.87349909961402, 359.334046681477
878.876666720546, 1411.96215657536, 561.77391951941, -11.5856824634574, 861.77391951941
1113.42045357838, 2235.37727138917, 891.730561203144, -10.0, 1353.64671018603
4217.47296452252, 4412.67241120236, 448.057546503228, 144.958001899513, 3819.65686279962
348.814483272886, 612.465034261923, 153.936477137672, 4.59207998657919, 453.936477137672
815.376347876038, 1067.63193772339, 382.240871370169, 3.15019498305127, 682.240871370169
607.742128121592, 1153.41881560494, 428.309795826568, -3.20077604819373, 728.309795826568
2049.06984131484, 2426.06767178902, 553.498915237089, 7.45349206574205, 1865.11526448619
189.297051412787, 291.364161788648, -4.31791910567586, 0.0, 295.682080894324
6225.20027871691, 6299.41202202262, 407.105871652857, 160.0, 5732.30615036976
1689.96780292693, 1997.51013237381, 518.771164723438, -10.5016098536534, 1489.24057750402
407.555184087961, 837.723883437885, 254.736627508996, 28.2506284198936, 554.736627508996
52.6905800162709, 111.877773473868, -79.0611132630658, -30.0, 220.938886736934
342.796741433651, 687.889945472876, 196.910082260355, -5.93021904783293, 496.910082260355
578.644206132731, 1149.63532705874, 436.407095203747, -23.1788633487565, 736.407095203747
13.5659726325101, 13.5659726325101, -118.217013683745, -50.0, 181.782986316255
3125.94628067338, 3270.20378393832, 432.128751632467, 71.2973140336691, 2766.77771827218
1532.95459100151, 2044.34538344046, 612.851734291435, -2.66494659384674, 1434.15859574287
698.357623138879, 1079.31161159614, 409.655805798071, -40.0, 709.655805798071
76.2725535298637, 123.223976109797, -73.3880119451017, -30.0, 226.611988054898
104.224644778438, 215.218305932785, -35.68253366958, -13.4166267280549, 264.31746633042
3191.38319181306, 3349.97313423019, 424.604756992905, 103.94958802198, 2821.41878921531
185.66004798971, 364.919378621416, 37.501439070505, -10.0834995195941, 337.501439070505
2652.81706476321, 3591.03516824908, 820.345382610673, 65.1681915026886, 2705.52159413572
86.3248777663515, 86.3248777663515, -81.8375611168242, -50.0, 218.162438883176
266.424137812561, 628.302921955192, 175.255616414736, -22.2083108742792, 475.255616414736
779.960608535109, 1456.26687564933, 564.196334837573, 27.8742059741838, 864.196334837573
382.928944668603, 541.1960318842, 123.193470998746, -5.19091011329097, 423.193470998746
37.0749190040184, 54.7200160578541, -102.639991971073, -40.0, 197.360008028927
188.949907108999, 334.160811697573, 28.7745390009785, -23.3882663043836, 328.774539000978
2349.04682122858, 2477.77112965481, 424.362154213111, 32.4523410614292, 2020.95663438027
351.082308854827, 806.427793885975, 258.213896942988, -10.0, 558.213896942988
0.0, 0.0, -120.0, -60.0, 180.0
161.920728560327, 312.779060535562, 21.389530267781, -30.0, 321.389530267781
2281.21058303812, 2726.48857441645, 572.638995689163, 49.0605291519059, 2104.78904957538
40.957624496844, 73.0048337571718, -98.4975831214141, -30.0, 201.502416878586
87.4586880300747, 159.078806949702, -54.0799173730463, -32.7613583042054, 245.920082626954
1240.20797943415, 1911.52411360332, 389.264429281722, -5.13934510923561, 1527.39902943084
531.671630088984, 558.78786260011, 145.437821512757, -32.0877804254036, 445.437821512757
15.0035096338419, 15.0035096338419, -117.498245183079, -50.0, 182.501754816921
171.303935657165, 201.131536843172, -34.4342315784139, -30.0, 265.565768421586
282.133814215707, 318.149244361318, 19.0746221806591, -20.0, 319.074622180659
86.6439961936983, 209.354615261414, -33.9205851118514, -22.804214514883, 266.079414888149
12.175990208427, 12.175990208427, -118.912004895787, -50.0, 181.087995104214
150.599787507116, 187.532920622968, -45.4259971380153, -21.615085101001, 254.574002861985
69.0690744337877, 115.028578997871, -77.4857105010645, -30.0, 222.514289498935
104.230865804143, 282.300277646968, -3.0486613541197, -11.6023996447924, 296.95133864588
2781.23020017197, 2817.8224098364, 388.714651134189, 33.2244174046483, 2395.88334129756
5095.92008110582, 5134.95833163592, 391.083400221178, 146.667454143044, 4597.2074772717
1963.5185926476, 2195.1344297266, 443.261837595929, 4.73156381286705, 1747.1410283178
930.719561556779, 1354.55907369965, 542.279536849827, -30.0, 842.279536849827
74.0445712927894, 151.430068820554, -59.284965589723, -30.0, 240.715034410277
1877.6699977721, 2041.50427219662, 432.705411214321, 27.3069518844848, 1581.49190909781
26.682791767015, 39.9702993457745, -110.014850327113, -40.0, 189.985149672887
1790.88021346312, 3120.57769510721, 1006.16234095972, 41.9168103977946, 2072.49854374969
347.231021267003, 460.312832313954, 91.0980395976565, -21.8832468813585, 391.098039597657
29.9093585463475, 49.4520001849737, -108.672540512741, -33.2029187895443, 191.327459487259
2920.01527176539, 3964.73061980289, 873.784042527899, 78.1480265699623, 3012.79855070502
430.843421108197, 539.011045671605, 124.505522835802, -10.0, 424.505522835802
390.372994161942, 498.301806660439, 114.150903330219, -30.0, 414.150903330219
28.0387780592412, 35.1666258277322, -110.980610970379, -42.872152231509, 189.019389029621
5977.31604929167, 9101.4582252926, 896.720741428708, 252.992408936924, 7951.74507492696
308.199699466387, 483.717295745285, 103.793261793582, -23.8692278418799, 403.793261793582
138.431249349367, 159.973038984212, -55.013480507894, -30.0, 244.986519492106
231.722228960899, 401.98615098984, 52.2024725950597, -2.41879420027903, 352.20247259506
272.139064783158, 469.359506432108, 84.7150481903499, -0.0705899485917687, 384.71504819035
53.7401011478337, 123.102872173104, -86.7641008741916, -3.36892607851228, 213.235899125808
751.9916267467, 1122.57720571419, 406.288602857092, 10.0, 706.288602857092
11.5550301306199, 45.2166300364768, -115.660059722866, -23.4632505177915, 184.339940277134
182.451088417012, 333.777724502804, 23.0943183170493, -12.4109121312949, 323.094318317049
582.977128178853, 1086.69400336215, 384.654829737247, 17.3843438876531, 684.654829737247
183.618605689518, 524.714794349406, 103.960490362229, 16.7938136249477, 403.960490362229
21.9617140241083, 29.7474550083857, -114.019142987946, -42.2142590157226, 185.980857012054
59.1126784587197, 110.41995747011, -79.7900212649449, -30.0, 220.209978735055
46.498454207248, 122.333784804754, -82.1125847751718, -13.4410456449025, 217.887415224828
701.063173566943, 785.019952965968, 243.333242773856, -1.64653258174501, 543.333242773856
53.2921327531934, 101.121458917327, -83.5403925625609, -31.7977559575512, 216.459607437439
160.740924401542, 330.23292325681, 35.1164616284052, -40.0, 335.116461628405
1328.89120008708, 2994.98195244295, 996.321761367053, -20.1868803022998, 2018.8470713782
280.186551950699, 364.857163328354, 52.4285816641772, -40.0, 352.428581664177
68.076298137646, 186.310205470709, -60.2423836193617, 6.79497270943274, 239.757616380638
3505.49049979922, 3736.40830112679, 490.458900663786, 60.2745249899609, 3185.67487547304
5138.71556067012, 5561.72679580521, 552.362491117012, 183.350090678559, 4826.01421400964
6504.65636557309, 7079.89287083924, 634.214792195266, 206.806920875612, 6238.87115776836
45.7063974989837, 71.0206443631887, -101.38466508484, -26.2100254671312, 198.61533491516
158.440188532907, 211.846935679212, -32.733382985652, -22.6862983494839, 267.266617014348
95.9855986523856, 180.698119790999, -49.3240474018584, -20.6537854052842, 250.675952598142
427.406672604273, 466.112085271933, 94.174194611271, -22.2363039506087, 394.174194611271
2886.59545172586, 2964.53192276829, 400.05962444612, 57.146994736484, 2507.32530358569
881.136652776966, 1073.86244477954, 386.931222389769, 0.0, 686.931222389769
19.3288276694311, 59.0347946694944, -112.02325324518, -16.918698840146, 187.97674675482
1421.9450834357, 2005.05695057517, 653.159319009591, -13.2067708797083, 1365.10440244529
241.609778555444, 431.44590300535, 61.9951139171421, 7.45567517106555, 361.995113917142
0.0, 0.0, -120.0, -60.0, 180.0
2652.32710431586, 2874.62564755956, 473.791098054954, 42.3327023495817, 2358.50184715502
253.498690112867, 425.544394704199, 68.9875124109913, -12.4306301177835, 368.987512410991
370.473583743055, 719.244823498037, 226.221982391821, -33.1991412856046, 526.221982391821
4915.79664762833, 7720.90872802228, 938.358100304262, 218.709626370688, 6563.84100134733
155.460288957988, 418.606049482032, 64.3030247410159, -10.0, 364.303024741016
379.433734109969, 624.739415413237, 168.396155616308, -12.0528958193788, 468.396155616308
24.8633671346371, 68.764407799698, -104.858862464522, -21.5178672712575, 195.141137535478
72.7870455461014, 139.962321865218, -65.0188390673911, -30.0, 234.981160932609
489.908519260284, 951.30074315895, 320.650371579475, 10.0, 620.650371579475
1101.10748078593, 1275.83570988483, 443.635446129644, -2.5426631603918, 834.742926915574
25.6744610236702, 43.7544356075223, -108.122782196239, -40.0, 191.877217803761
91.1412618578455, 161.046269149868, -54.4768654250663, -30.0, 245.523134574934
4648.63708912981, 6241.42477886069, 915.787328279047, 137.49250611513, 5188.14494446652
150.186656604333, 342.565196979659, 12.4765223988641, 17.6121521819309, 312.476522398864
71.2631307189996, 159.47438012289, -68.07567671334, -4.37426645043025, 231.92432328666
327.85128852615, 353.964226181049, 43.5778738851367, -33.1915215892239, 343.577873885137
66.700962445363, 137.675990576875, -77.8654900750069, -6.59302927311164, 222.134509924993
1856.68271473651, 2725.91892482622, 789.891611892861, 17.2871220408214, 1918.74019089254
77.4038790843094, 157.618290751495, -68.5561858942296, -5.26933746004558, 231.44381410577
934.049354260159, 934.049354260159, 342.02467713008, -50.0, 642.02467713008
336.160484317896, 506.183222414926, 113.091611207463, -20.0, 413.091611207463
136.75585174286, 291.886566722562, -7.25943341170301, 6.40543354596842, 292.740566588297
8.04021114323053, 8.04021114323053, -120.0, -51.9597888567695, 180.0
37.9845798474544, 137.692465703455, -78.2483638711788, -5.81080655418699, 221.751636128821
118.686803505769, 254.958446244768, -12.520776877616, -20.0, 287.479223122384
571.138102575527, 851.37222518133, 285.686112590665, -20.0, 585.686112590665
1135.71277762113, 1459.60954577394, 521.948384076402, -10.0, 947.661161697535
22.5091256473247, 53.8468079682132, -112.470205115149, -21.2127818014885, 187.529794884851
12.4045982911087, 19.5265135381823, -118.797700854446, -42.8780847529264, 181.202299145554
25.7253569684182, 75.4512600392018, -102.274369980399, -20.0, 197.725630019601
251.400266751726, 508.916041810784, 101.961316067052, 4.99340967667912, 401.961316067053
2672.56500634583, 3450.92874354674, 451.666731934524, 76.5242203891249, 2922.73779122309
220.288173615823, 284.276659551336, -1.26204274840818, -13.1992549518473, 298.737957251592
309.839983898263, 328.599244697442, 34.6320016637204, -40.6647586299986, 334.63200166372
4511.19052734462, 4571.02141269504, 399.915442675213, 120.559526367231, 4050.5464436526
466.825468609101, 663.991876136277, 173.598166202861, 16.7955437305549, 473.598166202861
1471.63893357693, 1792.962679937, 522.055815401921, -12.7878844437749, 1283.69474897885
218.433345601477, 526.621308971221, 103.31065448561, 20.0, 403.31065448561
11.2287705547096, 19.9286078938236, -119.385614722645, -41.300162660886, 180.614385277355
469.213737893839, 783.919529913665, 241.959764956833, 0.0, 541.959764956833
285.134890302852, 536.83950920946, 125.198453190869, -13.5573971722788, 425.198453190869
648.921640975944, 1028.82053213698, 364.410266068488, 0.0, 664.410266068488
82.5440052865273, 185.256527402076, -51.8795109796734, -10.9844506385771, 248.120489020327
543.510661286364, 631.905299420063, 175.952649710032, -20.0, 475.952649710031
139.837446325635, 276.002859270655, -6.99857036467253, -10.0, 293.001429635327
95.9594495596426, 211.333674029673, -41.1296566044063, -6.40701276151478, 258.870343395594
69.1300089757604, 94.8891434997664, -86.3295167476728, -32.451823004888, 213.670483252327
1928.00111837022, 2190.45577898866, 486.855223459267, 11.8372666035063, 1691.76328892589
597.45262068084, 644.440366659346, 183.341037062994, -22.2417074666412, 483.341037062994
1932.96093767392, 3182.77274019227, 911.571016513804, 11.6480468836962, 2259.55367679477
