1.0, 2.0, 1.41421356237309,
2.0, 5.0, 2.23606797749979,
3.0, 1.0, 1.0,
4.0, 8.0, 2.82842712474619,
5.0, 6.0, 2.44948974278318,
6.0, 5.0, 2.23606797749979,
7.0, 1.0, 1.0,
8.0, 1.0, 1.0,
9.0, 2.0, 1.41421356237309,
10.0, 6.0, 2.44948974278318,
11.0, 4.0, 2.0,
12.0, 1.0, 1.0,
13.0, 1.0, 1.0,
14.0, 7.0, 2.64575131106459,
15.0, 6.0, 2.44948974278318,
16.0, 5.0, 2.23606797749979,
17.0, 2.0, 1.41421356237309,
18.0, 3.0, 1.73205080756888,
19.0, 5.0, 2.23606797749979,
20.0, 11.0, 3.3166247903554,
21.0, 9.0, 3.0,
22.0, 16.0, 4.0,
23.0, 1.0, 1.0,
24.0, 9.0, 3.0,
25.0, 4.0, 2.0,
26.0, 5.0, 2.23606797749979,
27.0, 6.0, 2.44948974278318,
28.0, 5.0, 2.23606797749979,
29.0, 11.0, 3.3166247903554,
30.0, 2.0, 1.41421356237309,
31.0, 5.0, 2.23606797749979,
32.0, 7.0, 2.64575131106459,
33.0, 3.0, 1.73205080756888,
34.0, 6.0, 2.44948974278318,
35.0, 5.0, 2.23606797749979,
36.0, 8.0, 2.82842712474619,
37.0, 12.0, 3.46410161513775,
38.0, 13.0, 3.60555127546399,
39.0, 9.0, 3.0,
40.0, 11.0, 3.3166247903554,
41.0, 7.0, 2.64575131106459,
42.0, 3.0, 1.73205080756888,
43.0, 12.0, 3.46410161513775,
44.0, 4.0, 2.0,
45.0, 4.0, 2.0,
46.0, 5.0, 2.23606797749979,
47.0, 7.0, 2.64575131106459,
48.0, 5.0, 2.23606797749979,
49.0, 12.0, 3.46410161513775,
50.0, 2.0, 1.41421356237309,
51.0, 0.0, NaN,
52.0, 3.0, 1.73205080756888,
53.0, 4.0, 2.0,
54.0, 1.0, 1.0,
55.0, 2.0, 1.41421356237309,
56.0, 2.0, 1.41421356237309,
57.0, 4.0, 2.0,
58.0, 2.0, 1.41421356237309,
59.0, 8.0, 2.82842712474619,
60.0, 0.0, NaN,
61.0, 0.0, NaN,
62.0, 0.0, NaN,
63.0, 1.0, 1.0,
64.0, 0.0, NaN,
65.0, 0.0, NaN,
66.0, 0.0, NaN,
67.0, 1.0, 1.0,
68.0, 0.0, NaN,
69.0, 0.0, NaN,
70.0, 0.0, NaN,
71.0, 0.0, NaN,
72.0, 0.0, NaN,
73.0, 0.0, NaN,
74.0, 0.0, NaN,
75.0, 0.0, NaN,
76.0, 0.0, NaN,
77.0, 0.0, NaN,
78.0, 0.0, NaN,
79.0, 0.0, NaN,
80.0, 0.0, NaN,
