5.0, 22.0, 4.69041575982343,
10.0, 15.0, 3.87298334620742,
15.0, 19.0, 4.35889894354067,
20.0, 26.0, 5.09901951359279,
25.0, 39.0, 6.2449979983984,
30.0, 29.0, 5.3851648071345,
35.0, 26.0, 5.09901951359279,
40.0, 53.0, 7.28010988928052,
45.0, 30.0, 5.47722557505166,
50.0, 31.0, 5.56776436283002,
55.0, 10.0, 3.16227766016838,
60.0, 16.0, 4.0,
65.0, 1.0, 1.0,
70.0, 1.0, 1.0,
75.0, 0.0, NaN,
80.0, 0.0, NaN,
